Step,Action,Price,Portfolio Value
659,[0 2 0],443.01,10131.137399999989
660,[2 2 1],443.48,10131.137399999989
661,[2 1 0],443.175,10127.38739999999
662,[1 0 0],443.33,10131.88739999999
663,[0 2 2],443.33,10144.26239999999
664,[2 1 0],445.49,10144.26239999999
665,[1 1 2],443.28,10158.51239999999
666,[1 1 1],443.49,10147.01239999999
667,[1 0 0],443.38,10154.26239999999
668,[1 1 1],443.48,10153.01239999999
669,[0 0 1],443.605,10151.51239999999
670,[2 0 2],443.53,10153.76239999999
671,[0 1 2],443.34,10160.51239999999
672,[1 1 2],443.35,10175.76239999999
673,[0 2 2],443.59,10175.38739999999
674,[1 1 0],443.58,10175.38739999999
675,[2 2 2],443.675,10174.62739999999
676,[1 0 2],443.48,10174.62739999999
677,[2 0 0],443.55,10170.337399999991
678,[1 2 2],443.44,10170.337399999991
679,[2 2 1],443.53,10167.917399999991
680,[1 1 0],443.475,10165.667399999991
681,[2 0 2],443.475,10164.917399999991
682,[0 2 0],443.41,10164.917399999991
683,[1 1 0],443.44,10164.917399999991
684,[1 1 2],443.55,10165.492399999992
685,[0 1 0],443.475,10167.622399999991
686,[2 0 2],443.475,10166.172399999992
687,[1 2 2],443.47,10165.912399999992
688,[0 0 0],443.48,10165.802399999991
689,[0 0 0],443.475,10166.022399999993
690,[0 1 1],443.47,10165.912399999992
691,[1 0 2],443.48,10165.562399999992
692,[2 1 2],443.47,10165.702399999991
693,[2 2 0],443.475,10168.95489999999
694,[1 1 2],443.4,10168.95489999999
695,[2 0 1],443.4,10167.02489999999
696,[0 0 1],443.41,10167.69489999999
697,[0 2 2],443.47,10168.04489999999
698,[0 1 2],443.575,10168.04489999999
699,[2 2 0],443.5,10168.29489999999
700,[0 0 1],443.425,10168.29489999999
701,[0 1 0],443.75,10171.63989999999
702,[2 2 1],443.625,10170.91989999999
703,[1 2 1],443.33,10177.66989999999
704,[1 2 2],443.51,10176.16989999999
705,[1 0 1],443.6,10176.16989999999
706,[0 0 2],443.61,10178.11989999999
707,[1 0 1],443.625,10178.33989999999
708,[0 0 1],443.625,10178.53489999999
709,[1 1 2],443.509,10178.56489999999
710,[1 0 1],443.66,10176.01289999999
711,[0 1 1],443.5,10179.376899999992
712,[1 2 2],443.58,10176.05489999999
713,[1 1 0],443.66,10177.81489999999
714,[2 1 0],443.82,10179.514899999991
715,[2 0 0],443.845,10183.764899999991
716,[2 2 2],443.84,10185.764899999991
717,[1 2 0],443.72,10185.764899999991
718,[0 0 1],443.7,10183.124899999992
719,[2 1 0],450.4,10182.594899999991
720,[0 2 1],443.99,10181.019899999994
721,[1 1 2],418.2436,10188.519899999992
722,[2 0 0],443.97,10188.519899999992
723,[2 2 1],443.52,10188.519899999992
724,[0 1 1],443.7,10186.269899999992
725,[1 1 0],443.735,10184.394899999994
726,[1 0 0],443.55,10181.769899999996
727,[2 2 0],443.7,10183.269899999994
728,[2 2 2],443.99,10188.519899999992
729,[2 0 0],443.7,10188.519899999992
730,[1 1 1],443.77,10188.519899999992
731,[2 1 1],443.6,10190.029899999992
732,[2 0 2],443.8,10197.529899999992
733,[2 2 0],443.56,10194.779899999992
734,[1 1 1],443.33,10194.779899999992
735,[1 2 0],443.58,10189.709899999993
736,[0 2 0],443.765,10195.209899999993
737,[0 2 0],443.765,10199.279899999992
738,[2 2 1],443.62,10199.279899999992
739,[0 0 0],443.75,10197.029899999992
740,[2 0 1],443.63,10194.779899999992
741,[2 1 1],443.67,10196.279899999994
742,[2 2 0],443.6,10196.279899999994
743,[0 2 1],443.95,10194.779899999992
744,[0 0 2],443.75,10191.652399999994
745,[1 0 0],443.7,10191.652399999994
746,[2 1 2],443.69,10190.552399999993
747,[1 2 0],443.6,10193.177399999993
748,[1 0 2],443.75,10193.177399999993
749,[0 1 2],443.69,10196.477399999992
750,[2 1 2],443.69,10194.952399999993
751,[1 1 0],443.75,10194.952399999993
752,[0 2 1],443.95,10194.077399999993
753,[1 2 1],443.6,10195.202399999993
754,[0 2 0],443.56,10196.694899999993
755,[0 1 2],443.55,10195.952399999991
756,[1 0 2],443.95,10195.952399999991
757,[2 1 0],443.735,10204.75239999999
758,[1 0 0],443.75,10208.24489999999
759,[2 0 1],443.58,10205.25239999999
760,[0 0 2],443.95,10207.25239999999
761,[0 0 0],443.755,10208.00239999999
762,[1 2 1],443.755,10209.75239999999
763,[1 0 1],443.9,10209.75239999999
764,[0 2 1],443.75,10210.50239999999
765,[0 0 2],443.87,10207.50239999999
766,[2 0 1],443.88,10207.50239999999
767,[2 1 1],443.89,10206.002399999992
768,[0 2 2],443.75,10206.752399999992
769,[1 1 0],443.87,10206.752399999992
770,[0 0 2],443.53,10209.512399999992
771,[2 0 2],443.76,10201.69239999999
772,[0 0 1],443.875,10201.69239999999
773,[2 2 2],443.84,10200.942399999989
774,[1 1 2],443.99,10200.942399999989
775,[0 2 1],443.99,10204.122399999991
776,[1 2 0],443.87,10204.06239999999
777,[2 2 1],443.92,10201.482399999988
778,[2 0 2],443.9888,10202.232399999988
779,[0 1 1],443.92,10202.232399999988
780,[2 2 2],443.95,10198.482399999988
781,[2 0 2],443.95,10198.482399999988
782,[0 2 1],443.92,10198.482399999988
783,[0 1 1],443.92,10196.98239999999
784,[1 1 1],443.85,10199.90739999999
785,[0 1 0],443.99,10199.23239999999
786,[2 1 1],443.8501,10199.23239999999
787,[0 2 2],443.92,10199.98239999999
788,[0 2 0],443.95,10199.98239999999
789,[2 0 0],443.92,10199.98239999999
790,[0 0 2],443.875,10199.98239999999
791,[1 2 2],443.8,10199.98239999999
792,[2 2 1],443.875,10198.33239999999
793,[2 1 1],443.79,10198.33239999999
794,[2 2 0],443.76,10199.08239999999
795,[2 2 1],443.76,10199.08239999999
796,[1 0 1],443.83,10197.95739999999
797,[0 2 1],443.725,10199.007399999991
798,[1 1 0],443.9,10198.33239999999
799,[1 1 1],443.86,10197.58239999999
800,[1 0 0],443.75,10199.08239999999
801,[0 1 0],443.73,10199.08239999999
802,[0 2 2],443.98,10196.08239999999
803,[0 1 1],443.33,10196.08239999999
804,[0 0 0],443.9488,10196.20739999999
805,[1 1 1],443.72,10196.08239999999
806,[1 0 0],443.31,10195.33239999999
807,[0 2 2],443.13,10194.95739999999
808,[0 2 0],443.44,10194.95739999999
809,[2 0 1],443.44,10194.95739999999
810,[1 2 0],443.31,10197.619899999989
811,[1 2 2],443.45,10197.619899999989
812,[2 1 1],443.33,10197.619899999989
813,[0 0 1],443.3,10198.119899999989
814,[2 1 2],443.33,10198.869899999989
815,[2 1 2],443.33,10199.619899999989
816,[2 0 2],443.44,10198.119899999989
817,[1 0 0],443.48,10198.619899999989
818,[1 0 0],443.44,10199.744899999989
819,[0 1 1],443.45,10198.619899999989
820,[2 2 2],443.55,10199.119899999989
821,[1 1 0],443.48,10199.119899999989
822,[2 2 1],443.455,10197.66989999999
823,[0 2 0],443.47,10200.66989999999
824,[2 0 2],443.48,10202.16989999999
825,[1 2 0],443.35,10202.16989999999
826,[0 2 2],443.455,10199.17989999999
827,[0 1 2],443.37,10201.59489999999
828,[1 0 0],443.55,10199.63989999999
829,[0 0 1],443.605,10203.779899999989
830,[0 2 2],443.605,10205.04489999999
831,[0 1 1],443.56,10205.04489999999
832,[2 1 1],443.57,10204.009899999988
833,[0 0 0],443.555,10203.259899999988
834,[1 1 0],443.56,10203.509899999988
835,[1 0 0],443.6,10202.009899999988
836,[1 0 1],443.51,10201.759899999988
837,[2 1 0],443.53,10201.259899999988
838,[2 0 1],443.525,10201.759899999988
839,[0 1 0],443.53,10203.009899999988
840,[0 2 1],443.53,10204.009899999988
841,[1 1 2],443.4,10204.009899999988
842,[0 1 1],443.525,10204.009899999988
843,[2 0 0],443.525,10204.009899999988
844,[0 2 0],443.59,10202.759899999988
845,[0 1 2],443.4,10202.759899999988
846,[0 1 0],443.5,10203.509899999988
847,[2 2 2],443.51,10200.384899999988
848,[2 1 0],443.43,10200.384899999988
849,[2 0 0],443.51,10195.699899999987
850,[1 0 2],443.495,10196.907399999987
851,[1 2 2],443.3,10196.887399999987
852,[0 0 0],443.35,10196.887399999987
853,[1 0 2],443.39,10196.887399999987
854,[0 2 2],443.345,10197.767399999986
855,[2 2 2],443.345,10196.777399999986
856,[2 1 2],443.345,10196.777399999986
857,[0 0 2],443.47,10194.277399999986
858,[0 2 1],443.31,10194.277399999986
859,[1 2 2],443.1,10193.527399999986
860,[2 0 1],443.59,10193.527399999986
861,[2 2 0],443.1,10194.247399999986
862,[0 0 2],443.395,10194.247399999986
863,[0 0 2],443.395,10194.247399999986
864,[2 1 2],443.3,10194.247399999986
865,[2 0 1],443.395,10194.747399999986
866,[1 2 1],443.5802,10196.497399999986
867,[0 1 2],443.395,10198.739899999986
868,[1 0 0],443.29,10198.739899999986
869,[1 0 2],443.395,10196.324899999987
870,[2 0 0],443.3,10198.739899999986
871,[0 0 2],443.2,10198.739899999986
872,[1 1 2],443.21,10198.739899999986
873,[2 2 0],443.2,10198.969899999986
874,[2 2 2],443.39,10198.969899999986
875,[1 0 2],443.325,10198.969899999986
876,[0 0 2],443.34,10197.474899999987
877,[2 2 0],443.4,10197.819899999986
878,[0 0 1],443.445,10197.819899999986
879,[2 2 1],443.43,10197.819899999986
880,[1 1 1],443.59,10197.069899999986
881,[0 2 2],443.21,10196.919899999986
882,[0 1 0],443.47,10196.919899999986
883,[2 2 1],443.35,10197.419899999986
884,[0 1 1],443.47,10198.169899999986
885,[0 2 1],443.47,10197.419899999986
886,[1 0 0],443.41,10192.919899999986
887,[0 2 1],443.43,10197.419899999986
888,[2 2 2],443.43,10198.919899999986
889,[1 0 0],443.4,10198.919899999986
890,[0 2 0],443.59,10198.229899999986
891,[0 0 1],443.56,10202.599899999987
892,[1 0 1],443.3596,10201.909899999986
893,[0 1 1],443.1,10197.300699999987
894,[2 1 2],443.5433,10191.329899999988
895,[0 2 2],443.345,10189.329899999988
896,[0 2 0],443.43,10189.329899999988
897,[0 2 1],443.5888,10189.329899999988
898,[0 1 2],443.1,10191.549899999989
899,[0 2 1],443.1,10191.549899999989
900,[2 0 0],443.58,10200.42989999999
901,[2 2 2],442.98,10201.909899999991
902,[1 1 0],442.56,10201.909899999991
903,[2 0 1],442.61,10192.24989999999
904,[2 0 0],442.88,10198.16989999999
905,[1 0 0],442.82,10195.94989999999
906,[1 1 2],442.22,10198.16989999999
907,[2 2 0],441.69,10198.16989999999
908,[1 2 0],442.19,10198.16989999999
909,[2 0 2],442.26,10209.66989999999
910,[1 0 1],442.55,10209.66989999999
911,[0 0 1],442.7,10216.33989999999
912,[0 2 2],442.69,10219.78989999999
913,[0 0 2],442.9,10219.559899999991
914,[1 0 0],443.0,10224.38989999999
915,[1 2 0],443.6,10226.68989999999
916,[0 1 0],443.64,10240.489899999991
917,[0 0 1],443.57,10241.40989999999
918,[2 1 2],443.28,10239.79989999999
919,[0 0 0],443.4,10238.04989999999
920,[1 1 1],443.28,10248.79989999999
921,[0 1 0],443.24,10249.04989999999
922,[1 2 0],443.38,10247.79989999999
923,[0 1 0],443.29,10247.79989999999
924,[2 1 2],443.39,10245.79989999999
925,[0 0 2],443.3,10246.54989999999
926,[0 2 0],442.76,10245.54989999999
927,[0 1 0],442.5,10245.54989999999
928,[1 0 2],442.73,10241.29989999999
929,[2 0 1],442.61,10243.54989999999
930,[0 2 2],442.61,10248.54989999999
931,[0 1 0],442.15,10248.54989999999
932,[0 0 0],442.51,10253.79989999999
933,[2 1 0],442.57,10257.04989999999
934,[1 0 2],442.28,10261.79989999999
935,[2 0 1],442.23,10272.04989999999
936,[0 1 1],441.96,10267.04989999999
937,[1 2 0],442.26,10272.04989999999
938,[0 0 0],442.02,10272.04989999999
939,[2 1 0],442.0,10272.04989999999
940,[0 0 2],442.15,10270.54989999999
941,[1 1 1],442.16,10276.54989999999
942,[0 2 1],442.16,10278.79989999999
943,[1 2 2],442.1,10278.79989999999
944,[2 0 2],442.32,10278.79989999999
945,[1 1 1],442.53,10278.79989999999
946,[0 0 0],442.0,10283.629899999989
947,[0 1 0],442.0,10271.43989999999
948,[2 1 0],441.96,10271.43989999999
949,[0 2 0],441.95,10270.18989999999
950,[0 0 2],441.6,10270.18989999999
951,[0 0 0],441.84,10270.18989999999
952,[0 2 0],441.86,10270.18989999999
953,[0 0 0],441.9,10270.18989999999
954,[1 2 0],442.17,10270.18989999999
955,[1 2 1],442.0,10276.399899999991
956,[2 0 0],441.99,10272.489899999991
957,[2 0 1],441.9,10272.489899999991
958,[2 1 1],441.7,10274.739899999991
959,[1 2 2],441.7,10278.48989999999
960,[0 1 0],441.67,10278.48989999999
961,[0 0 0],441.72,10276.73989999999
962,[0 0 1],442.16,10276.73989999999
963,[1 1 0],441.93,10276.73989999999
964,[2 1 0],441.73,10276.23989999999
965,[1 1 0],441.93,10277.23989999999
966,[1 0 2],441.92,10277.98989999999
967,[0 0 1],441.92,10277.73989999999
968,[2 0 0],441.61,10276.23989999999
969,[2 1 1],441.6,10277.98989999999
970,[0 1 2],441.6,10276.73989999999
971,[1 1 0],441.78,10274.23989999999
972,[1 2 0],441.61,10277.48989999999
973,[2 1 2],441.61,10277.48989999999
974,[0 0 1],442.0,10279.23989999999
975,[1 1 2],441.9,10272.46989999999
976,[0 1 0],442.34,10273.21989999999
977,[0 1 1],442.57,10271.21989999999
978,[0 1 0],442.16,10280.209899999989
979,[2 1 0],442.01,10278.23989999999
980,[0 1 2],442.21,10274.46989999999
981,[1 0 2],441.82,10276.71989999999
982,[2 0 1],441.69,10272.46989999999
983,[1 2 0],441.8,10271.15989999999
984,[2 2 2],441.7,10271.119899999989
985,[1 0 1],441.68,10271.119899999989
986,[0 2 2],441.7,10270.659899999988
987,[0 0 2],441.89,10271.119899999989
988,[0 2 2],441.68,10275.489899999988
989,[0 0 1],441.87,10270.659899999988
990,[1 2 2],442.09,10275.029899999989
991,[0 0 2],441.83,10280.089899999988
992,[0 0 0],441.97,10274.109899999989
993,[0 2 1],441.9,10277.32989999999
994,[2 0 2],442.13,10275.719899999987
995,[2 1 2],441.71,10275.719899999987
996,[0 0 1],441.79,10277.219899999987
997,[1 2 0],442.03,10278.719899999987
998,[1 2 1],441.99,10278.719899999987
999,[1 2 2],441.7,10277.799899999989
1000,[1 0 2],441.7,10271.129899999989
1001,[0 0 2],441.6,10271.129899999989
1002,[2 0 0],441.69,10268.82989999999
1003,[0 2 2],441.72,10268.82989999999
1004,[1 0 1],441.6,10268.82989999999
1005,[2 2 0],441.76,10266.06989999999
1006,[0 2 1],441.72,10266.06989999999
1007,[0 0 2],441.68,10268.31989999999
1008,[0 0 1],441.65,10268.31989999999
1009,[0 1 0],441.61,10270.569899999991
1010,[1 1 1],441.65,10273.569899999991
1011,[2 0 0],441.64,10276.569899999991
1012,[0 1 1],441.64,10277.319899999991
1013,[0 0 2],441.6,10278.069899999991
1014,[1 1 0],441.23,10278.069899999991
1015,[0 1 1],441.24,10269.559899999991
1016,[2 0 0],441.42,10269.78989999999
1017,[0 2 1],441.44,10269.78989999999
1018,[2 0 2],441.75,10272.03989999999
1019,[0 0 2],441.78,10272.03989999999
1020,[0 0 1],441.78,10272.03989999999
1021,[2 2 1],441.5,10272.78989999999
1022,[1 1 1],441.5,10270.53989999999
1023,[2 1 1],441.76,10275.03989999999
1024,[2 0 2],441.76,10276.53989999999
1025,[0 1 2],441.75,10276.53989999999
1026,[0 2 2],441.45,10271.53989999999
1027,[0 0 2],442.02,10271.53989999999
1028,[2 0 1],442.21,10271.53989999999
1029,[0 0 2],442.21,10275.289899999989
1030,[2 2 2],442.0,10275.289899999989
1031,[1 1 1],441.91,10275.289899999989
1032,[2 2 2],441.97,10273.21989999999
1033,[1 2 2],441.83,10273.21989999999
1034,[0 2 0],441.96,10269.999899999988
1035,[2 0 0],441.83,10272.989899999988
1036,[2 0 0],441.83,10272.989899999988
1037,[0 1 0],441.82,10272.989899999988
1038,[1 0 2],441.8,10270.989899999988
1039,[0 0 1],441.78,10267.989899999988
1040,[0 0 2],441.75,10267.739899999988
1041,[0 1 2],441.63,10267.989899999988
1042,[1 0 2],441.66,10270.989899999988
1043,[1 2 0],441.63,10266.489899999988
1044,[2 1 2],441.75,10266.489899999988
1045,[2 1 1],441.8,10267.739899999988
1046,[1 2 1],441.8,10269.239899999988
1047,[1 2 2],441.8,10268.489899999988
1048,[0 2 1],441.75,10268.489899999988
1049,[1 1 2],441.73,10270.739899999988
1050,[2 2 2],441.83,10270.739899999988
1051,[2 2 1],441.83,10270.739899999988
1052,[0 2 2],441.88,10270.739899999988
1053,[1 1 1],441.91,10270.739899999988
1054,[2 1 2],441.81,10271.429899999988
1055,[2 1 0],441.99,10271.929899999988
1056,[0 1 2],442.08,10290.429899999988
1057,[1 1 1],442.0,10285.179899999988
1058,[0 1 0],442.06,10288.929899999988
1059,[0 0 1],441.99,10291.929899999988
1060,[0 0 2],441.99,10295.679899999988
1061,[0 1 0],441.85,10299.679899999988
1062,[0 1 2],441.85,10299.929899999988
1063,[0 1 1],441.87,10297.929899999988
1064,[2 2 1],441.86,10301.679899999988
1065,[1 2 0],442.02,10301.679899999988
1066,[0 0 2],442.01,10303.929899999985
1067,[1 1 2],441.9,10303.929899999985
1068,[2 2 2],441.95,10301.399899999984
1069,[1 2 0],441.9,10301.399899999984
1070,[0 0 0],441.9,10300.249899999983
1071,[1 2 1],441.89,10300.249899999983
1072,[2 1 2],441.8,10300.019899999983
1073,[1 0 1],442.19,10298.019899999983
1074,[0 1 1],442.26,10294.519899999983
1075,[0 2 2],442.36,10292.769899999983
1076,[0 0 1],442.5,10292.769899999983
1077,[1 0 0],442.52,10303.269899999981
1078,[0 1 1],442.57,10298.019899999981
1079,[0 1 0],442.71,10301.769899999981
1080,[0 0 1],442.77,10298.019899999981
1081,[0 2 1],442.77,10295.769899999981
1082,[1 1 2],442.77,10298.019899999981
1083,[2 2 1],442.7,10298.019899999981
1084,[2 0 2],442.75,10293.519899999981
1085,[1 1 1],442.85,10293.519899999981
1086,[1 0 2],443.05,10295.819899999982
1087,[2 1 2],443.01,10300.41989999998
1088,[1 2 0],443.08,10303.41989999998
1089,[0 2 2],443.16,10303.41989999998
1090,[0 1 0],443.29,10303.41989999998
1091,[2 0 2],443.3,10306.66989999998
1092,[0 2 0],443.31,10306.41989999998
1093,[0 0 1],443.3,10306.41989999998
1094,[0 2 2],443.25,10307.169899999979
1095,[2 0 1],443.37,10307.169899999979
1096,[1 0 2],443.28,10309.419899999979
1097,[0 0 2],443.3,10309.419899999979
1098,[2 1 1],443.3,10309.419899999979
1099,[1 0 0],443.16,10311.669899999979
1100,[2 1 1],443.12,10310.669899999979
1101,[1 0 1],443.23,10310.169899999979
1102,[2 2 0],443.12,10308.169899999979
1103,[2 1 2],443.15,10308.169899999979
1104,[0 1 0],443.17,10306.419899999979
1105,[2 2 0],443.16,10308.419899999979
1106,[0 2 1],443.12,10308.419899999979
1107,[0 2 0],443.13,10308.419899999979
1108,[2 2 2],443.09,10306.169899999977
1109,[1 0 0],443.08,10306.169899999977
1110,[0 2 1],443.0,10305.939899999978
1111,[1 2 2],443.0,10304.099899999977
1112,[2 2 0],443.0,10304.099899999977
1113,[1 0 0],442.99,10304.099899999977
1114,[2 0 2],442.98,10303.869899999978
1115,[1 2 2],443.0,10303.869899999978
1116,[0 1 1],442.92,10304.329899999977
1117,[2 2 2],442.94,10302.489899999977
1118,[0 1 0],442.94,10302.489899999977
1119,[0 1 2],443.01,10307.239899999977
1120,[0 0 2],443.08,10312.489899999977
1121,[0 0 2],443.18,10312.489899999977
1122,[0 2 1],443.24,10316.239899999977
1123,[0 0 1],443.24,10315.489899999975
1124,[1 0 1],443.14,10312.489899999975
1125,[1 2 2],443.07,10312.489899999975
1126,[2 1 1],443.1,10312.489899999975
1127,[1 1 1],443.15,10313.239899999975
1128,[0 2 0],443.1,10315.739899999975
1129,[0 1 0],443.0,10315.739899999975
1130,[1 0 2],442.99,10303.989899999975
1131,[1 1 1],443.01,10312.239899999975
1132,[0 0 0],443.0,10304.989899999975
1133,[2 2 2],442.83,10300.489899999975
1134,[2 0 0],442.7,10300.489899999975
1135,[0 2 1],442.9654,10300.489899999975
1136,[1 0 1],442.7703,10306.489899999975
1137,[2 1 0],443.0,10305.739899999975
1138,[0 1 1],442.97,10302.739899999975
1139,[2 1 2],442.92,10310.239899999975
1140,[1 0 0],442.835,10310.239899999975
1141,[0 2 2],442.92,10308.284899999975
1142,[2 1 0],442.95,10310.239899999975
1143,[2 1 0],443.0,10304.239899999975
1144,[1 0 2],442.92,10279.239899999975
1145,[1 2 2],443.02,10289.989899999975
1146,[2 1 0],443.22,10289.989899999975
1147,[1 0 0],443.15,10281.924899999975
1148,[2 1 0],443.24,10275.424899999975
1149,[1 1 0],443.3,10273.174899999975
1150,[2 1 1],443.5,10278.424899999975
1151,[1 1 1],443.42,10284.174899999975
1152,[0 1 2],443.5,10292.924899999975
1153,[1 1 1],443.7,10288.424899999975
1154,[1 1 0],443.62,10297.924899999975
1155,[1 0 0],443.72,10290.674899999975
1156,[0 0 1],443.62,10285.924899999975
1157,[2 1 1],443.62,10285.177399999975
1158,[2 0 1],443.55,10281.437399999975
1159,[0 2 2],443.56,10278.424899999975
1160,[2 1 0],443.575,10278.424899999975
1161,[2 2 0],443.8,10285.924899999975
1162,[1 0 2],443.8,10285.924899999975
1163,[2 1 2],444.27,10285.924899999975
1164,[0 0 1],444.39,10287.222399999975
1165,[2 2 1],444.27,10292.924899999975
1166,[1 2 0],444.48,10292.167399999975
1167,[2 1 1],444.89,10301.962399999975
1168,[1 1 1],445.2,10319.167399999975
1169,[1 2 0],445.025,10333.409899999975
1170,[0 0 0],444.97,10328.167399999975
1171,[1 2 2],444.65,10337.917399999975
1172,[1 2 0],444.12,10337.917399999975
1173,[0 0 2],444.19,10325.727399999976
1174,[2 1 0],444.37,10327.337399999977
1175,[1 0 2],444.4645,10325.337399999977
1176,[0 1 2],444.4429,10327.837399999977
1177,[2 2 2],444.53,10336.837399999977
1178,[1 2 0],444.6,10336.837399999977
1179,[0 2 1],444.6,10338.44739999998
1180,[2 2 2],444.6,10338.44739999998
1181,[1 1 1],444.6,10338.44739999998
1182,[0 0 1],444.225,10338.44739999998
1183,[2 1 0],444.28,10329.82239999998
1184,[1 2 2],444.205,10329.12239999998
1185,[1 2 2],444.3588,10329.12239999998
1186,[1 2 0],444.18,10332.65979999998
1187,[1 1 0],444.23,10328.54739999998
1188,[0 1 0],444.22,10329.697399999981
1189,[2 2 0],444.41,10329.467399999981
1190,[0 0 0],444.38,10329.467399999981
1191,[1 2 1],444.35,10329.467399999981
1192,[2 0 2],444.23,10328.777399999983
1193,[2 1 1],444.23,10328.777399999983
1194,[1 2 0],444.18,10338.527399999983
1195,[0 1 0],444.26,10338.527399999983
